Speaker: Simeon
  Tier Type: po, Annotations Count: 2412
    Time Stamp: a7833, Annotation: pava 
    Time Stamp: a7834, Annotation: pava de monte 
    Time Stamp: a7835, Annotation: bagre
    Time Stamp: a7836, Annotation: eeeeee
    Time Stamp: a7837, Annotation: de nuevo 
    Time Stamp: a7838, Annotation: agudi 
    Time Stamp: a7839, Annotation: todo este 
    Time Stamp: a7840, Annotation: akutikuna 
    Time Stamp: a7841, Annotation: tiene que ser cuy de monte 
    Time Stamp: a7842, Annotation: risa
    Time Stamp: a7843, Annotation: hay tres especies 
    Time Stamp: a7844, Annotation: pero todo 
    Time Stamp: a7845, Annotation: este es mas 
    Time Stamp: a7846, Annotation: parapreguntar en Oriente 
    Time Stamp: a7847, Annotation: este 
    Time Stamp: a7848, Annotation: los animales 
    Time Stamp: a7849, Annotation: ya
    Time Stamp: a7850, Annotation: solo esto 
    Time Stamp: a7851, Annotation: ya terminamos 
    Time Stamp: a7852, Annotation: risa
    Time Stamp: a7853, Annotation: voy a ver 
    Time Stamp: a7854, Annotation: camara filmadora 
Speaker: hombre 1
  Tier Type: po, Annotations Count: 1620
    Time Stamp: ('ts27', 'ts28'), Annotation: yam 
    Time Stamp: ('ts29', 'ts30'), Annotation: juña
    Time Stamp: ('ts33', 'ts34'), Annotation: aja
    Time Stamp: ('ts38', 'ts40'), Annotation: ñausa junia
    Time Stamp: ('ts45', 'ts46'), Annotation: ca callimba 
    Time Stamp: ('ts51', 'ts52'), Annotation: eeehh shuti
    Time Stamp: ('ts57', 'ts58'), Annotation: ee
    Time Stamp: ('ts59', 'ts60'), Annotation: aza
    Time Stamp: ('ts63', 'ts64'), Annotation: eeee
    Time Stamp: ('ts65', 'ts66'), Annotation: kunga 
    Time Stamp: ('ts69', 'ts70'), Annotation: eee
    Time Stamp: ('ts71', 'ts72'), Annotation: walka
    Time Stamp: ('ts75', 'ts76'), Annotation: auja
    Time Stamp: ('ts79', 'ts80'), Annotation: eee
    Time Stamp: ('ts81', 'ts82'), Annotation: tazin 
    Time Stamp: ('ts85', 'ts86'), Annotation: eeee mmm
    Time Stamp: ('ts87', 'ts88'), Annotation: eee
    Time Stamp: ('ts89', 'ts90'), Annotation: linchi
    Time Stamp: ('ts93', 'ts94'), Annotation: tsini
    Time Stamp: ('ts99', 'ts100'), Annotation: tuta
    Time Stamp: ('ts118', 'ts120'), Annotation: singa 
    Time Stamp: ('ts129', 'ts130'), Annotation: na
    Time Stamp: ('ts137', 'ts139'), Annotation: uka
    Time Stamp: ('ts141', 'ts142'), Annotation: mmjj
    Time Stamp: ('ts145', 'ts146'), Annotation: eeee
    Time Stamp: ('ts147', 'ts148'), Annotation: rruku
    Time Stamp: ('ts149', 'ts150'), Annotation: mm j
    Time Stamp: ('ts153', 'ts154'), Annotation: eee
    Time Stamp: ('ts155', 'ts156'), Annotation: paya
    Time Stamp: ('ts161', 'ts162'), Annotation: mellucu
    Time Stamp: ('ts163', 'ts164'), Annotation: mellucu
    Time Stamp: ('ts169', 'ts171'), Annotation: na
    Time Stamp: ('ts173', 'ts174'), Annotation: mellucu
    Time Stamp: ('ts177', 'ts178'), Annotation: chucha
    Time Stamp: ('ts181', 'ts182'), Annotation: eeeeeee
    Time Stamp: ('ts183', 'ts184'), Annotation: cuscugu
    Time Stamp: ('ts187', 'ts188'), Annotation: nanay
    Time Stamp: ('ts193', 'ts194'), Annotation: nanay
    Time Stamp: ('ts195', 'ts196'), Annotation: ari
    Time Stamp: ('ts198', 'ts200'), Annotation: nanay
    Time Stamp: ('ts203', 'ts204'), Annotation: eeeeeee
    Time Stamp: ('ts207', 'ts208'), Annotation: loro
    Time Stamp: ('ts211', 'ts212'), Annotation: jigua
    Time Stamp: ('ts217', 'ts218'), Annotation: eeeee
    Time Stamp: ('ts219', 'ts221'), Annotation: pishku
    Time Stamp: ('ts223', 'ts225'), Annotation: ha ha
    Time Stamp: ('ts227', 'ts228'), Annotation: eeeeeee
    Time Stamp: ('ts229', 'ts230'), Annotation: shugka
    Time Stamp: ('ts231', 'ts232'), Annotation: urk ur ur
    Time Stamp: ('ts235', 'ts236'), Annotation: ullu 
    Time Stamp: ('ts239', 'ts240'), Annotation: aja
    Time Stamp: ('ts248', 'ts250'), Annotation: aja
    Time Stamp: ('ts255', 'ts256'), Annotation: guapinbi nin urpi 
    Time Stamp: ('ts257', 'ts258'), Annotation: pero 
    Time Stamp: ('ts260', 'ts261'), Annotation: aja
    Time Stamp: ('ts267', 'ts268'), Annotation: rruna
    Time Stamp: ('ts271', 'ts272'), Annotation: eeeeeee
    Time Stamp: ('ts273', 'ts274'), Annotation: muntun
    Time Stamp: ('ts277', 'ts278'), Annotation: mm j
    Time Stamp: ('ts283', 'ts284'), Annotation: eeeeeee
    Time Stamp: ('ts285', 'ts286'), Annotation: postellata
    Time Stamp: ('ts288', 'ts291'), Annotation: ramadero 
    Time Stamp: ('ts292', 'ts294'), Annotation: ramadero/poste
    Time Stamp: ('ts295', 'ts296'), Annotation: aja
    Time Stamp: ('ts299', 'ts300'), Annotation: almuhadaaaaa
    Time Stamp: ('ts301', 'ts302'), Annotation: mmm
    Time Stamp: ('ts303', 'ts304'), Annotation: sauna uma
    Time Stamp: ('ts308', 'ts309'), Annotation: jarra 
    Time Stamp: ('ts311', 'ts312'), Annotation: aja
    Time Stamp: ('ts315', 'ts316'), Annotation: pamba
    Time Stamp: ('ts319', 'ts320'), Annotation: mmmm
    Time Stamp: ('ts321', 'ts322'), Annotation: chimba
    Time Stamp: ('ts327', 'ts328'), Annotation: eeee
    Time Stamp: ('ts329', 'ts330'), Annotation: yura
    Time Stamp: ('ts333', 'ts334'), Annotation: ee
    Time Stamp: ('ts335', 'ts336'), Annotation: plato
    Time Stamp: ('ts345', 'ts346'), Annotation: postellata
    Time Stamp: ('ts349', 'ts350'), Annotation: aja
    Time Stamp: ('ts355', 'ts356'), Annotation: aja
    Time Stamp: ('ts363', 'ts364'), Annotation: puru
    Time Stamp: ('ts365', 'ts366'), Annotation: pug
    Time Stamp: ('ts371', 'ts372'), Annotation: puma puma
    Time Stamp: ('ts377', 'ts379'), Annotation: sandia
    Time Stamp: ('ts380', 'ts382'), Annotation: mm j 
    Time Stamp: ('ts387', 'ts388'), Annotation: inkuna
    Time Stamp: ('ts395', 'ts396'), Annotation: aa m
    Time Stamp: ('ts397', 'ts398'), Annotation: akcha
    Time Stamp: ('ts405', 'ts406'), Annotation: aa
    Time Stamp: ('ts407', 'ts408'), Annotation: quinua
    Time Stamp: ('ts409', 'ts411'), Annotation: quinua
    Time Stamp: ('ts413', 'ts414'), Annotation: kunu
    Time Stamp: ('ts419', 'ts421'), Annotation: añas
    Time Stamp: ('ts425', 'ts427'), Annotation: eeeeeeeee mmm
    Time Stamp: ('ts429', 'ts430'), Annotation: kuichi
    Time Stamp: ('ts437', 'ts438'), Annotation: minga
    Time Stamp: ('ts441', 'ts442'), Annotation: eeeeee
    Time Stamp: ('ts443', 'ts444'), Annotation: sucus
    Time Stamp: ('ts451', 'ts452'), Annotation: ya chi 
    Time Stamp: ('ts453', 'ts454'), Annotation: eeee
    Time Stamp: ('ts455', 'ts456'), Annotation: vincha
    Time Stamp: ('ts461', 'ts462'), Annotation: haaaaa
    Time Stamp: ('ts463', 'ts465'), Annotation: larka guaycu
    Time Stamp: ('ts467', 'ts468'), Annotation: aja
    Time Stamp: ('ts471', 'ts472'), Annotation: yaku
    Time Stamp: ('ts475', 'ts476'), Annotation: ñan
    Time Stamp: ('ts479', 'ts480'), Annotation: sapi
    Time Stamp: ('ts485', 'ts486'), Annotation: guaska
    Time Stamp: ('ts489', 'ts490'), Annotation: kachi
    Time Stamp: ('ts495', 'ts496'), Annotation: mmm
    Time Stamp: ('ts497', 'ts499'), Annotation: tiu
    Time Stamp: ('ts504', 'ts506'), Annotation: matsica
    Time Stamp: ('ts511', 'ts512'), Annotation: aja
    Time Stamp: ('ts517', 'ts518'), Annotation: aja
    Time Stamp: ('ts521', 'ts522'), Annotation: illul
    Time Stamp: ('ts529', 'ts530'), Annotation: eee
    Time Stamp: ('ts531', 'ts533'), Annotation: muyu
    Time Stamp: ('ts535', 'ts536'), Annotation: aja
    Time Stamp: ('ts539', 'ts540'), Annotation: eeee
    Time Stamp: ('ts541', 'ts543'), Annotation: ushuta
    Time Stamp: ('ts551', 'ts552'), Annotation: ee
    Time Stamp: ('ts553', 'ts554'), Annotation: chuspi
    Time Stamp: ('ts558', 'ts561'), Annotation: na na tian 
    Time Stamp: ('ts563', 'ts564'), Annotation: muyu
    Time Stamp: ('ts569', 'ts570'), Annotation: aaa
    Time Stamp: ('ts573', 'ts574'), Annotation: malqui aa
    Time Stamp: ('ts577', 'ts578'), Annotation: palca
    Time Stamp: ('ts579', 'ts580'), Annotation: aja
    Time Stamp: ('ts583', 'ts584'), Annotation: eee
    Time Stamp: ('ts585', 'ts586'), Annotation: llantu
    Time Stamp: ('ts591', 'ts592'), Annotation: eee
    Time Stamp: ('ts593', 'ts594'), Annotation: pingañay
    Time Stamp: ('ts595', 'ts596'), Annotation: pingay
    Time Stamp: ('ts601', 'ts602'), Annotation: eee
    Time Stamp: ('ts603', 'ts604'), Annotation: cara
    Time Stamp: ('ts607', 'ts608'), Annotation: rrigra
    Time Stamp: ('ts611', 'ts612'), Annotation: aaaa
    Time Stamp: ('ts613', 'ts614'), Annotation: magña
    Time Stamp: ('ts617', 'ts618'), Annotation: cara
    Time Stamp: ('ts624', 'ts626'), Annotation: catapulta
    Time Stamp: ('ts629', 'ts631'), Annotation: e kushni
    Time Stamp: ('ts635', 'ts636'), Annotation: eee
    Time Stamp: ('ts637', 'ts638'), Annotation: mishimi
    Time Stamp: ('ts647', 'ts648'), Annotation: mm
    Time Stamp: ('ts649', 'ts650'), Annotation: kuru
    Time Stamp: ('ts651', 'ts652'), Annotation: churu
    Time Stamp: ('ts657', 'ts658'), Annotation: eeee
    Time Stamp: ('ts659', 'ts660'), Annotation: palu
    Time Stamp: ('ts663', 'ts664'), Annotation: eee
    Time Stamp: ('ts665', 'ts666'), Annotation: ra razu
    Time Stamp: ('ts671', 'ts672'), Annotation: alpa
    Time Stamp: ('ts675', 'ts676'), Annotation: churi
    Time Stamp: ('ts679', 'ts681'), Annotation: eee
    Time Stamp: ('ts682', 'ts685'), Annotation: musica
    Time Stamp: ('ts689', 'ts690'), Annotation: masha
    Time Stamp: ('ts693', 'ts694'), Annotation: api
    Time Stamp: ('ts697', 'ts699'), Annotation: lugru api 
    Time Stamp: ('ts700', 'ts702'), Annotation: aja 
    Time Stamp: ('ts709', 'ts710'), Annotation: ariana
    Time Stamp: ('ts715', 'ts716'), Annotation: aja
    Time Stamp: ('ts719', 'ts720'), Annotation: ee
    Time Stamp: ('ts721', 'ts722'), Annotation: cuchara
    Time Stamp: ('ts723', 'ts724'), Annotation: na tian cuchara 
    Time Stamp: ('ts730', 'ts732'), Annotation: visha visha
    Time Stamp: ('ts737', 'ts738'), Annotation: mmm
    Time Stamp: ('ts739', 'ts740'), Annotation: otojo 
    Time Stamp: ('ts742', 'ts745'), Annotation: aja
    Time Stamp: ('ts747', 'ts748'), Annotation: aja
    Time Stamp: ('ts749', 'ts750'), Annotation: pugyu uyuman juashujush
    Time Stamp: ('ts755', 'ts756'), Annotation: eeee
    Time Stamp: ('ts757', 'ts758'), Annotation: luzero
    Time Stamp: ('ts764', 'ts766'), Annotation: punchig lucero 
    Time Stamp: ('ts769', 'ts770'), Annotation: mm
    Time Stamp: ('ts771', 'ts772'), Annotation: venuz
    Time Stamp: ('ts779', 'ts780'), Annotation: eeee
    Time Stamp: ('ts781', 'ts782'), Annotation: taugna
    Time Stamp: ('ts787', 'ts788'), Annotation: rrumi
    Time Stamp: ('ts791', 'ts792'), Annotation: ugsha
    Time Stamp: ('ts795', 'ts796'), Annotation: mm
    Time Stamp: ('ts797', 'ts799'), Annotation: a kalpana
    Time Stamp: ('ts800', 'ts802'), Annotation: fuerza
    Time Stamp: ('ts803', 'ts805'), Annotation: fuerza
    Time Stamp: ('ts806', 'ts809'), Annotation: ari
    Time Stamp: ('ts813', 'ts814'), Annotation: inti
    Time Stamp: ('ts817', 'ts818'), Annotation: chupa
    Time Stamp: ('ts823', 'ts824'), Annotation: sacha guagra
    Time Stamp: ('ts827', 'ts828'), Annotation: eee
    Time Stamp: ('ts829', 'ts830'), Annotation: viky
    Time Stamp: ('ts833', 'ts834'), Annotation: angu
    Time Stamp: ('ts837', 'ts838'), Annotation: pata cama
    Time Stamp: ('ts843', 'ts844'), Annotation: aaaa
    Time Stamp: ('ts845', 'ts847'), Annotation: lulu
    Time Stamp: ('ts851', 'ts852'), Annotation: eeee
    Time Stamp: ('ts853', 'ts854'), Annotation: ee imata
    Time Stamp: ('ts855', 'ts856'), Annotation: puchka
    Time Stamp: ('ts859', 'ts860'), Annotation: aaa
    Time Stamp: ('ts865', 'ts866'), Annotation: chay 
    Time Stamp: ('ts869', 'ts870'), Annotation: tunguri
    Time Stamp: ('ts871', 'ts873'), Annotation: tunguri
    Time Stamp: ('ts875', 'ts876'), Annotation: haaa
    Time Stamp: ('ts877', 'ts878'), Annotation: kunu 
    Time Stamp: ('ts879', 'ts880'), Annotation: aaa
    Time Stamp: ('ts883', 'ts884'), Annotation: culun aja 
    Time Stamp: ('ts889', 'ts890'), Annotation: culun 
    Time Stamp: ('ts893', 'ts894'), Annotation: mmm
    Time Stamp: ('ts899', 'ts900'), Annotation: m j
    Time Stamp: ('ts905', 'ts906'), Annotation: mmm jjj
    Time Stamp: ('ts912', 'ts915'), Annotation: shug vije 
    Time Stamp: ('ts921', 'ts922'), Annotation: eeee
    Time Stamp: ('ts923', 'ts924'), Annotation: jampatu 
    Time Stamp: ('ts927', 'ts928'), Annotation: eee
    Time Stamp: ('ts929', 'ts930'), Annotation: canlla
    Time Stamp: ('ts933', 'ts934'), Annotation: matzica 
    Time Stamp: ('ts935', 'ts936'), Annotation: camblla
    Time Stamp: ('ts939', 'ts940'), Annotation: eeeee
    Time Stamp: ('ts941', 'ts942'), Annotation: callana
    Time Stamp: ('ts948', 'ts950'), Annotation: tabaco 
    Time Stamp: ('ts951', 'ts952'), Annotation: aja
    Time Stamp: ('ts955', 'ts956'), Annotation: eee
    Time Stamp: ('ts957', 'ts958'), Annotation: jallu
    Time Stamp: ('ts963', 'ts964'), Annotation: kiru
    Time Stamp: ('ts967', 'ts968'), Annotation: mmm
    Time Stamp: ('ts973', 'ts975'), Annotation: na yarirkanichu 
    Time Stamp: ('ts980', 'ts983'), Annotation: llagta
    Time Stamp: ('ts985', 'ts987'), Annotation: na na marca ninchu 
    Time Stamp: ('ts989', 'ts991'), Annotation: marca nipi na intindingachu
    Time Stamp: ('ts995', 'ts996'), Annotation: eeeee/mm
    Time Stamp: ('ts997', 'ts998'), Annotation: tuglla nir
    Time Stamp: ('ts999', 'ts1000'), Annotation: tuglla nircanchi
    Time Stamp: ('ts1003', 'ts1004'), Annotation: tuglla
    Time Stamp: ('ts1011', 'ts1012'), Annotation: viky
    Time Stamp: ('ts1017', 'ts1018'), Annotation: kijuar
    Time Stamp: ('ts1025', 'ts1026'), Annotation: puto
    Time Stamp: ('ts1027', 'ts1028'), Annotation: aja
    Time Stamp: ('ts1031', 'ts1032'), Annotation: na
    Time Stamp: ('ts1040', 'ts1042'), Annotation: chambachishpa
    Time Stamp: ('ts1044', 'ts1046'), Annotation: mashua
    Time Stamp: ('ts1047', 'ts1048'), Annotation: o mashuku ninchu
    Time Stamp: ('ts1051', 'ts1053'), Annotation: aja
    Time Stamp: ('ts1057', 'ts1059'), Annotation: mashuku o mashua
    Time Stamp: ('ts1065', 'ts1066'), Annotation: mashua
    Time Stamp: ('ts1068', 'ts1070'), Annotation: aja
    Time Stamp: ('ts1072', 'ts1074'), Annotation: mashùa
    Time Stamp: ('ts1077', 'ts1078'), Annotation: aja
    Time Stamp: ('ts1095', 'ts1096'), Annotation: mmmm
    Time Stamp: ('ts1101', 'ts1103'), Annotation: chamba
    Time Stamp: ('ts1119', 'ts1120'), Annotation: ah ah
    Time Stamp: ('ts1125', 'ts1126'), Annotation: aja
    Time Stamp: ('ts1128', 'ts1129'), Annotation: minga
    Time Stamp: ('ts1135', 'ts1136'), Annotation: na
    Time Stamp: ('ts1141', 'ts1142'), Annotation: baita
    Time Stamp: ('ts1145', 'ts1146'), Annotation: aja
    Time Stamp: ('ts1151', 'ts1153'), Annotation: e ayllu
    Time Stamp: ('ts1155', 'ts1156'), Annotation: mm j
    Time Stamp: ('ts1161', 'ts1163'), Annotation: rrigrra
    Time Stamp: ('ts1167', 'ts1168'), Annotation: aaaaa
    Time Stamp: ('ts1169', 'ts1171'), Annotation: rraka
    Time Stamp: ('ts1175', 'ts1176'), Annotation: mmmmm ya
    Time Stamp: ('ts1177', 'ts1179'), Annotation: tupu
    Time Stamp: ('ts1181', 'ts1182'), Annotation: aja
    Time Stamp: ('ts1183', 'ts1184'), Annotation: tup
    Time Stamp: ('ts1189', 'ts1190'), Annotation: manga
    Time Stamp: ('ts1197', 'ts1198'), Annotation: eeeee hey
    Time Stamp: ('ts1199', 'ts1200'), Annotation: gallinazu karka mm
    Time Stamp: ('ts1201', 'ts1202'), Annotation: eeee
    Time Stamp: ('ts1203', 'ts1204'), Annotation: ullaguanga
    Time Stamp: ('ts1219', 'ts1220'), Annotation: anga
    Time Stamp: ('ts1222', 'ts1224'), Annotation: ha ha
    Time Stamp: ('ts1225', 'ts1227'), Annotation: ulla anga
    Time Stamp: ('ts1233', 'ts1234'), Annotation: pirka
    Time Stamp: ('ts1239', 'ts1241'), Annotation: yunga
    Time Stamp: ('ts1244', 'ts1246'), Annotation: na
    Time Stamp: ('ts1250', 'ts1251'), Annotation: chuspi
    Time Stamp: ('ts1255', 'ts1256'), Annotation: yaku
    Time Stamp: ('ts1259', 'ts1260'), Annotation: fakcha
    Time Stamp: ('ts1267', 'ts1268'), Annotation: guallua
    Time Stamp: ('ts1271', 'ts1272'), Annotation: guallu shta
    Time Stamp: ('ts1274', 'ts1276'), Annotation: aja
    Time Stamp: ('ts1279', 'ts1280'), Annotation: eeee
    Time Stamp: ('ts1281', 'ts1282'), Annotation: piruru
    Time Stamp: ('ts1285', 'ts1286'), Annotation: guayra
    Time Stamp: ('ts1291', 'ts1292'), Annotation: hola
    Time Stamp: ('ts1297', 'ts1298'), Annotation: ala
    Time Stamp: ('ts1302', 'ts1304'), Annotation: aja
    Time Stamp: ('ts1313', 'ts1314'), Annotation: rapa
    Time Stamp: ('ts1317', 'ts1318'), Annotation: rapa
    Time Stamp: ('ts1319', 'ts1321'), Annotation: grapa na 
    Time Stamp: ('ts1333', 'ts1334'), Annotation: ha brujaaaaaaa
    Time Stamp: ('ts1335', 'ts1337'), Annotation: yachag ninchi caypi 
    Time Stamp: ('ts1339', 'ts1341'), Annotation: guarmi yachag ninchi 
    Time Stamp: ('ts1348', 'ts1350'), Annotation: yachig
    Time Stamp: ('ts1352', 'ts1353'), Annotation: aja
    Time Stamp: ('ts1357', 'ts1358'), Annotation: mmm
    Time Stamp: ('ts1360', 'ts1362'), Annotation: guarmy
    Time Stamp: ('ts1363', 'ts1364'), Annotation: falda
    Time Stamp: ('ts1367', 'ts1368'), Annotation: anaku 
    Time Stamp: ('ts1379', 'ts1380'), Annotation: mmmmm
    Time Stamp: ('ts1381', 'ts1383'), Annotation: fuku
    Time Stamp: ('ts1389', 'ts1390'), Annotation: na
